	word	zstat	pvalue	f1_count	f2_count
0	hospital staff	2.099011874389191	0.017907926997085957	10	1
1	part society	2.002826764896201	0.022597942990058767	6	0
2	username password	1.8275843591498946	0.033805977470827114	5	0
3	medical professional	1.414499571553297	0.07860763654466979	3	0
4	patient staff	1.414499571553297	0.07860763654466979	3	0
5	general public	1.414499571553297	0.07860763654466979	3	0
6	see society	1.414499571553297	0.07860763654466979	3	0
7	take longer	1.414499571553297	0.07860763654466979	3	0
8	patient family	1.414499571553297	0.07860763654466979	3	0
9	authorized hospital	1.414499571553297	0.07860763654466979	3	0
10	family member	1.414499571553297	0.07860763654466979	3	0
11	facial recognition	1.1544690209693906	0.12415396610840068	2	0
12	society anyone	1.1544690209693906	0.12415396610840068	2	0
13	hospital patient	1.1544690209693906	0.12415396610840068	2	0
14	may need	1.1544690209693906	0.12415396610840068	2	0
15	member society	1.1544690209693906	0.12415396610840068	2	0
16	society people	1.1544690209693906	0.12415396610840068	2	0
17	patient death	1.1544690209693906	0.12415396610840068	2	0
18	consider everyone	1.1544690209693906	0.12415396610840068	2	0
19	hospital society	1.1544690209693906	0.12415396610840068	2	0
20	need enter	1.1544690209693906	0.12415396610840068	2	0
21	feel like	1.1544690209693906	0.12415396610840068	2	0
22	input usernamepassword	1.1544690209693906	0.12415396610840068	2	0
23	society general	1.1544690209693906	0.12415396610840068	2	0
24	impact society	1.1544690209693906	0.12415396610840068	2	0
25	society could	1.1544690209693906	0.12415396610840068	2	0
26	enter password	1.1544690209693906	0.12415396610840068	2	0
27	society rest	1.1544690209693906	0.12415396610840068	2	0
28	society everyone	1.1544690209693906	0.12415396610840068	2	0
29	thing done	1.1544690209693906	0.12415396610840068	2	0
30	need help	1.1544690209693906	0.12415396610840068	2	0
31	patient patient	1.1544690209693906	0.12415396610840068	2	0
32	patient may	1.1544690209693906	0.12415396610840068	2	0
33	may take	1.1544690209693906	0.12415396610840068	2	0
34	type username	1.1544690209693906	0.12415396610840068	2	0
35	society society	1.1544690209693906	0.12415396610840068	2	0
36	help society	1.1544690209693906	0.12415396610840068	2	0
37	sure staff	0.8160044352936741	0.20724879949548047	1	0
38	imagine societal	0.8160044352936741	0.20724879949548047	1	0
39	bo varied	0.8160044352936741	0.20724879949548047	1	0
40	difficulty could	0.8160044352936741	0.20724879949548047	1	0
41	case something	0.8160044352936741	0.20724879949548047	1	0
42	staff family	0.8160044352936741	0.20724879949548047	1	0
43	staff varying	0.8160044352936741	0.20724879949548047	1	0
44	process racially	0.8160044352936741	0.20724879949548047	1	0
45	possibly lead	0.8160044352936741	0.20724879949548047	1	0
46	around hospital	0.8160044352936741	0.20724879949548047	1	0
47	might suffering	0.8160044352936741	0.20724879949548047	1	0
48	felt left	0.8160044352936741	0.20724879949548047	1	0
49	area society	0.8160044352936741	0.20724879949548047	1	0
50	add time	0.8160044352936741	0.20724879949548047	1	0
51	society rather	0.8160044352936741	0.20724879949548047	1	0
52	low still	0.8160044352936741	0.20724879949548047	1	0
53	think le	0.8160044352936741	0.20724879949548047	1	0
54	potentially saving	0.8160044352936741	0.20724879949548047	1	0
55	lead patient	0.8160044352936741	0.20724879949548047	1	0
56	take away	0.8160044352936741	0.20724879949548047	1	0
57	one could	0.8160044352936741	0.20724879949548047	1	0
58	time could	0.8160044352936741	0.20724879949548047	1	0
59	inconvenience need	0.8160044352936741	0.20724879949548047	1	0
