	word	zstat	pvalue	f1_count	f2_count
0	loss	1.9690626432522762	0.024472948990128696	4	1
1	income	1.825411530554036	0.03396947529021632	2	0
2	thing	1.825411530554036	0.03396947529021632	2	0
3	issue	1.825411530554036	0.03396947529021632	2	0
4	view	1.825411530554036	0.03396947529021632	2	0
5	lot	1.825411530554036	0.03396947529021632	2	0
6	could	1.551022985448799	0.06044808784231291	3	1
7	allows	1.551022985448799	0.06044808784231291	3	1
8	lowing	1.2888996438188045	0.09871648895653196	1	0
9	severely	1.2888996438188045	0.09871648895653196	1	0
10	drama	1.2888996438188045	0.09871648895653196	1	0
11	continues	1.2888996438188045	0.09871648895653196	1	0
12	denied	1.2888996438188045	0.09871648895653196	1	0
13	cover	1.2888996438188045	0.09871648895653196	1	0
14	done	1.2888996438188045	0.09871648895653196	1	0
15	good	1.2888996438188045	0.09871648895653196	1	0
16	stopped	1.2888996438188045	0.09871648895653196	1	0
17	greater	1.2888996438188045	0.09871648895653196	1	0
18	however	1.2888996438188045	0.09871648895653196	1	0
19	end	1.2888996438188045	0.09871648895653196	1	0
20	fixed	1.2888996438188045	0.09871648895653196	1	0
21	see	1.2888996438188045	0.09871648895653196	1	0
22	one	1.2888996438188045	0.09871648895653196	1	0
23	different	1.2888996438188045	0.09871648895653196	1	0
24	card	1.2888996438188045	0.09871648895653196	1	0
25	long	1.2888996438188045	0.09871648895653196	1	0
26	moderate	1.2888996438188045	0.09871648895653196	1	0
27	potential	1.2888996438188045	0.09871648895653196	1	0
28	net	1.2888996438188045	0.09871648895653196	1	0
29	world	1.2888996438188045	0.09871648895653196	1	0
30	able	1.2888996438188045	0.09871648895653196	1	0
31	afterwards	1.2888996438188045	0.09871648895653196	1	0
32	positive	1.2888996438188045	0.09871648895653196	1	0
33	property	1.2888996438188045	0.09871648895653196	1	0
34	repair	1.2888996438188045	0.09871648895653196	1	0
35	coud	1.2888996438188045	0.09871648895653196	1	0
36	commodity	1.2888996438188045	0.09871648895653196	1	0
37	worked	1.2888996438188045	0.09871648895653196	1	0
38	though	1.2888996438188045	0.09871648895653196	1	0
39	problem	1.2888996438188045	0.09871648895653196	1	0
40	essentially	1.2888996438188045	0.09871648895653196	1	0
41	significant	1.2888996438188045	0.09871648895653196	1	0
42	score	1.2888996438188045	0.09871648895653196	1	0
43	benefit	1.2888996438188045	0.09871648895653196	1	0
44	landowner	1.2888996438188045	0.09871648895653196	1	0
45	expense	1.2888996438188045	0.09871648895653196	1	0
46	mess	1.2888996438188045	0.09871648895653196	1	0
47	holder	1.2888996438188045	0.09871648895653196	1	0
48	effecting	1.2888996438188045	0.09871648895653196	1	0
49	value	1.2888996438188045	0.09871648895653196	1	0
50	without	1.2888996438188045	0.09871648895653196	1	0
51	getting	1.2888996438188045	0.09871648895653196	1	0
52	penaltycrime	1.2888996438188045	0.09871648895653196	1	0
53	purposely	1.2888996438188045	0.09871648895653196	1	0
54	creates	1.2888996438188045	0.09871648895653196	1	0
55	paid	1.2888996438188045	0.09871648895653196	1	0
56	negative	1.2888996438188045	0.09871648895653196	1	0
