	word	zstat	pvalue	f1_count	f2_count
0	pay	2.295859109240003	0.010841969211944871	4	0
1	make	1.985772911611331	0.023529272436915417	3	0
2	payment	1.8221382291672403	0.03421700718761177	6	2
3	likely	1.6620653605026452	0.048249835025262776	4	1
4	risk	1.6193437176815133	0.052686664641465125	2	0
5	able	1.6193437176815133	0.052686664641465125	2	0
6	feel	1.6193437176815133	0.052686664641465125	2	0
7	thing	1.6193437176815133	0.052686664641465125	2	0
8	place	1.6193437176815133	0.052686664641465125	2	0
9	amount	1.6193437176815133	0.052686664641465125	2	0
10	potentially	1.6193437176815133	0.052686664641465125	2	0
11	paycheck	1.6193437176815133	0.052686664641465125	2	0
12	renter	1.5739275875015992	0.05775209560224159	10	6
13	landlord	1.2819389519655082	0.09993203120416078	3	1
14	tremendous	1.1436167170001927	0.12639131287807331	1	0
15	still	1.1436167170001927	0.12639131287807331	1	0
16	done	1.1436167170001927	0.12639131287807331	1	0
17	whereas	1.1436167170001927	0.12639131287807331	1	0
18	reason	1.1436167170001927	0.12639131287807331	1	0
19	good	1.1436167170001927	0.12639131287807331	1	0
20	drastic	1.1436167170001927	0.12639131287807331	1	0
21	lowincome	1.1436167170001927	0.12639131287807331	1	0
22	option	1.1436167170001927	0.12639131287807331	1	0
23	lease	1.1436167170001927	0.12639131287807331	1	0
24	short	1.1436167170001927	0.12639131287807331	1	0
25	bill	1.1436167170001927	0.12639131287807331	1	0
26	pulled	1.1436167170001927	0.12639131287807331	1	0
27	little	1.1436167170001927	0.12639131287807331	1	0
28	size	1.1436167170001927	0.12639131287807331	1	0
29	etc	1.1436167170001927	0.12639131287807331	1	0
30	multiple	1.1436167170001927	0.12639131287807331	1	0
31	add	1.1436167170001927	0.12639131287807331	1	0
32	property	1.1436167170001927	0.12639131287807331	1	0
33	rude	1.1436167170001927	0.12639131287807331	1	0
34	signed	1.1436167170001927	0.12639131287807331	1	0
35	becuase	1.1436167170001927	0.12639131287807331	1	0
36	easy	1.1436167170001927	0.12639131287807331	1	0
37	also	1.1436167170001927	0.12639131287807331	1	0
38	trouble	1.1436167170001927	0.12639131287807331	1	0
39	integrity	1.1436167170001927	0.12639131287807331	1	0
40	effect	1.1436167170001927	0.12639131287807331	1	0
41	returned	1.1436167170001927	0.12639131287807331	1	0
42	ability	1.1436167170001927	0.12639131287807331	1	0
43	mean	1.1436167170001927	0.12639131287807331	1	0
44	highincome	1.1436167170001927	0.12639131287807331	1	0
45	happens	1.1436167170001927	0.12639131287807331	1	0
46	fund	1.1436167170001927	0.12639131287807331	1	0
47	concerning	1.1436167170001927	0.12639131287807331	1	0
48	beginning	1.1436167170001927	0.12639131287807331	1	0
