	word	zstat	pvalue	f1_count	f2_count
0	society	3.201377191076163	0.0006838618182076095	14	0
1	patient	2.650380280909939	0.0040200608258028495	13	1
2	hospital	2.24588068074678	0.012355825824345952	7	0
3	family	2.076954355470252	0.01890288611104411	6	0
4	staff	1.69204501908144	0.04531869513438779	4	0
5	friend	1.463724894246776	0.07163456538991449	3	0
6	without	1.463724894246776	0.07163456538991449	3	0
7	death	1.463724894246776	0.07163456538991449	3	0
8	affect	1.463724894246776	0.07163456538991449	3	0
9	doctor	1.1938006624870803	0.11627797623730324	2	0
10	ill	1.1938006624870803	0.11627797623730324	2	0
11	greater	1.1938006624870803	0.11627797623730324	2	0
12	one	1.1938006624870803	0.11627797623730324	2	0
13	minority	1.1938006624870803	0.11627797623730324	2	0
14	different	1.1938006624870803	0.11627797623730324	2	0
15	time	1.1938006624870803	0.11627797623730324	2	0
16	data	1.1938006624870803	0.11627797623730324	2	0
17	speak	1.1938006624870803	0.11627797623730324	2	0
18	system	1.1938006624870803	0.11627797623730324	2	0
19	around	1.1938006624870803	0.11627797623730324	2	0
20	like	1.1938006624870803	0.11627797623730324	2	0
21	make	1.1938006624870803	0.11627797623730324	2	0
22	chance	1.1938006624870803	0.11627797623730324	2	0
23	citizen	0.8432102385695114	0.1995554366292836	1	0
24	truly	0.8432102385695114	0.1995554366292836	1	0
25	possibly	0.8432102385695114	0.1995554366292836	1	0
26	harm	0.8432102385695114	0.1995554366292836	1	0
27	person	0.8432102385695114	0.1995554366292836	1	0
28	therefore	0.8432102385695114	0.1995554366292836	1	0
29	maybe	0.8432102385695114	0.1995554366292836	1	0
30	denied	0.8432102385695114	0.1995554366292836	1	0
31	past	0.8432102385695114	0.1995554366292836	1	0
32	show	0.8432102385695114	0.1995554366292836	1	0
33	got	0.8432102385695114	0.1995554366292836	1	0
34	employee	0.8432102385695114	0.1995554366292836	1	0
35	expecting	0.8432102385695114	0.1995554366292836	1	0
36	considering	0.8432102385695114	0.1995554366292836	1	0
37	complication	0.8432102385695114	0.1995554366292836	1	0
38	correct	0.8432102385695114	0.1995554366292836	1	0
39	unneeded	0.8432102385695114	0.1995554366292836	1	0
40	illness	0.8432102385695114	0.1995554366292836	1	0
41	whether	0.8432102385695114	0.1995554366292836	1	0
42	harmed	0.8432102385695114	0.1995554366292836	1	0
43	coworkers	0.8432102385695114	0.1995554366292836	1	0
44	liable	0.8432102385695114	0.1995554366292836	1	0
45	harmful	0.8432102385695114	0.1995554366292836	1	0
46	sick	0.8432102385695114	0.1995554366292836	1	0
47	going	0.8432102385695114	0.1995554366292836	1	0
48	short	0.8432102385695114	0.1995554366292836	1	0
49	know	0.8432102385695114	0.1995554366292836	1	0
50	required	0.8432102385695114	0.1995554366292836	1	0
51	turbulence	0.8432102385695114	0.1995554366292836	1	0
52	floor	0.8432102385695114	0.1995554366292836	1	0
53	information	0.8432102385695114	0.1995554366292836	1	0
54	devastated	0.8432102385695114	0.1995554366292836	1	0
55	based	0.8432102385695114	0.1995554366292836	1	0
56	today	0.8432102385695114	0.1995554366292836	1	0
57	etc	0.8432102385695114	0.1995554366292836	1	0
58	public	0.8432102385695114	0.1995554366292836	1	0
59	way	0.8432102385695114	0.1995554366292836	1	0
60	percentage	0.8432102385695114	0.1995554366292836	1	0
61	probably	0.8432102385695114	0.1995554366292836	1	0
62	member	0.8432102385695114	0.1995554366292836	1	0
63	distrust	0.8432102385695114	0.1995554366292836	1	0
64	effect	0.8432102385695114	0.1995554366292836	1	0
65	form	0.8432102385695114	0.1995554366292836	1	0
66	becomes	0.8432102385695114	0.1995554366292836	1	0
67	try	0.8432102385695114	0.1995554366292836	1	0
68	apart	0.8432102385695114	0.1995554366292836	1	0
69	community	0.8432102385695114	0.1995554366292836	1	0
70	regular	0.8432102385695114	0.1995554366292836	1	0
71	using	0.8432102385695114	0.1995554366292836	1	0
72	nurse	0.8432102385695114	0.1995554366292836	1	0
73	reviverescue	0.8432102385695114	0.1995554366292836	1	0
74	benefit	0.8432102385695114	0.1995554366292836	1	0
75	group	0.8432102385695114	0.1995554366292836	1	0
76	caucasian	0.8432102385695114	0.1995554366292836	1	0
77	hurt	0.8432102385695114	0.1995554366292836	1	0
78	work	0.8432102385695114	0.1995554366292836	1	0
79	wrongful	0.8432102385695114	0.1995554366292836	1	0
80	aswell	0.8432102385695114	0.1995554366292836	1	0
