	word	zstat	pvalue	f1_count	f2_count
0	society	3.1553366688431645	0.0008015649909106282	13	0
1	hospital	2.123527693017847	0.01685482871484179	6	0
2	family	1.9359271805474492	0.026438310119609384	5	0
3	patient	1.6568602937053156	0.04877386182293435	9	2
4	else	1.4955903873232204	0.06738021483340646	3	0
5	staff	1.4955903873232204	0.06738021483340646	3	0
6	bed	1.2465205369885854	0.10628667716715368	7	2
7	truly	1.2195323651499856	0.11132109972006093	2	0
8	one	1.2195323651499856	0.11132109972006093	2	0
9	everyone	1.2195323651499856	0.11132109972006093	2	0
10	moderate	1.2195323651499856	0.11132109972006093	2	0
11	bill	1.2195323651499856	0.11132109972006093	2	0
12	take	1.2195323651499856	0.11132109972006093	2	0
13	resource	1.2195323651499856	0.11132109972006093	2	0
14	stay	1.2195323651499856	0.11132109972006093	2	0
15	taken	1.2195323651499856	0.11132109972006093	2	0
16	harm	0.8612042004297119	0.19456279352066225	1	0
17	away	0.8612042004297119	0.19456279352066225	1	0
18	consequence	0.8612042004297119	0.19456279352066225	1	0
19	ill	0.8612042004297119	0.19456279352066225	1	0
20	somebody	0.8612042004297119	0.19456279352066225	1	0
21	employee	0.8612042004297119	0.19456279352066225	1	0
22	considering	0.8612042004297119	0.19456279352066225	1	0
23	bankrupt	0.8612042004297119	0.19456279352066225	1	0
24	greater	0.8612042004297119	0.19456279352066225	1	0
25	see	0.8612042004297119	0.19456279352066225	1	0
26	race	0.8612042004297119	0.19456279352066225	1	0
27	coworkers	0.8612042004297119	0.19456279352066225	1	0
28	minority	0.8612042004297119	0.19456279352066225	1	0
29	deal	0.8612042004297119	0.19456279352066225	1	0
30	always	0.8612042004297119	0.19456279352066225	1	0
31	save	0.8612042004297119	0.19456279352066225	1	0
32	cause	0.8612042004297119	0.19456279352066225	1	0
33	friend	0.8612042004297119	0.19456279352066225	1	0
34	public	0.8612042004297119	0.19456279352066225	1	0
35	compared	0.8612042004297119	0.19456279352066225	1	0
36	member	0.8612042004297119	0.19456279352066225	1	0
37	systemwide	0.8612042004297119	0.19456279352066225	1	0
38	biased	0.8612042004297119	0.19456279352066225	1	0
39	spot	0.8612042004297119	0.19456279352066225	1	0
40	space	0.8612042004297119	0.19456279352066225	1	0
41	helpful	0.8612042004297119	0.19456279352066225	1	0
42	burden	0.8612042004297119	0.19456279352066225	1	0
43	either	0.8612042004297119	0.19456279352066225	1	0
44	unneccessarily	0.8612042004297119	0.19456279352066225	1	0
45	doctorspeople	0.8612042004297119	0.19456279352066225	1	0
46	saved	0.8612042004297119	0.19456279352066225	1	0
47	time	0.8612042004297119	0.19456279352066225	1	0
48	thete	0.8612042004297119	0.19456279352066225	1	0
49	community	0.8612042004297119	0.19456279352066225	1	0
50	regular	0.8612042004297119	0.19456279352066225	1	0
51	losing	0.8612042004297119	0.19456279352066225	1	0
52	available	0.8612042004297119	0.19456279352066225	1	0
53	others	0.8612042004297119	0.19456279352066225	1	0
54	pay	0.8612042004297119	0.19456279352066225	1	0
55	beyond	0.8612042004297119	0.19456279352066225	1	0
56	already	0.8612042004297119	0.19456279352066225	1	0
57	thus	0.8612042004297119	0.19456279352066225	1	0
58	room	0.8612042004297119	0.19456279352066225	1	0
59	significantly	0.8612042004297119	0.19456279352066225	1	0
60	denying	0.8612042004297119	0.19456279352066225	1	0
61	deplete	0.8612042004297119	0.19456279352066225	1	0
62	tax	0.8612042004297119	0.19456279352066225	1	0
63	wasting	0.8612042004297119	0.19456279352066225	1	0
64	crucial	0.8612042004297119	0.19456279352066225	1	0
65	ethnic	0.8612042004297119	0.19456279352066225	1	0
66	goups	0.8612042004297119	0.19456279352066225	1	0
67	unnecessary	0.8612042004297119	0.19456279352066225	1	0
68	temporary	0.8612042004297119	0.19456279352066225	1	0
69	high	0.8612042004297119	0.19456279352066225	1	0
70	use	0.8612042004297119	0.19456279352066225	1	0
71	news	0.8612042004297119	0.19456279352066225	1	0
72	matter	0.8612042004297119	0.19456279352066225	1	0
73	algorithm	0.8612042004297119	0.19456279352066225	1	0
74	make	0.8612042004297119	0.19456279352066225	1	0
75	charge	0.8612042004297119	0.19456279352066225	1	0
76	average	0.8612042004297119	0.19456279352066225	1	0
77	machine	0.8612042004297119	0.19456279352066225	1	0
78	truth	0.8612042004297119	0.19456279352066225	1	0
79	financial	0.8612042004297119	0.19456279352066225	1	0
80	welcome	0.8612042004297119	0.19456279352066225	1	0
81	line	0.8612042004297119	0.19456279352066225	1	0
82	serious	0.8612042004297119	0.19456279352066225	1	0
83	info	0.8612042004297119	0.19456279352066225	1	0
84	includes	0.8612042004297119	0.19456279352066225	1	0
85	involved	0.8612042004297119	0.19456279352066225	1	0
86	consider	0.8612042004297119	0.19456279352066225	1	0
87	affected	0.8612042004297119	0.19456279352066225	1	0
88	general	0.8612042004297119	0.19456279352066225	1	0
89	toward	0.8612042004297119	0.19456279352066225	1	0
90	spare	0.8612042004297119	0.19456279352066225	1	0
91	emotional	0.8612042004297119	0.19456279352066225	1	0
92	part	0.8612042004297119	0.19456279352066225	1	0
93	thinking	0.8612042004297119	0.19456279352066225	1	0
94	used	0.8612042004297119	0.19456279352066225	1	0
95	think	0.8612042004297119	0.19456279352066225	1	0
96	becoming	0.8612042004297119	0.19456279352066225	1	0
97	people	0.7125141831622731	0.23807321592312353	3	1
98	mistake	0.323121379977239	0.37330165956851546	2	1
99	need	0.30115036582976074	0.38164991809423837	8	5
100	may	0.1147216106991081	0.454332892079548	3	2
101	icu	-0.16922607798906125	0.567190590834749	10	8
102	person	-0.2145473605356456	0.5849398808447479	1	1
103	prediction	-0.2145473605356456	0.5849398808447479	1	1
104	end	-0.2145473605356456	0.5849398808447479	1	1
105	medical	-0.2145473605356456	0.5849398808447479	1	1
106	different	-0.2145473605356456	0.5849398808447479	1	1
107	another	-0.2145473605356456	0.5849398808447479	1	1
108	mean	-0.2145473605356456	0.5849398808447479	1	1
109	live	-0.2145473605356456	0.5849398808447479	1	1
110	case	-0.2145473605356456	0.5849398808447479	1	1
111	potentially	-0.2145473605356456	0.5849398808447479	1	1
112	accurate	-0.2145473605356456	0.5849398808447479	1	1
113	predicting	-0.2145473605356456	0.5849398808447479	1	1
114	also	-0.2145473605356456	0.5849398808447479	1	1
115	actually	-0.3042195388782739	0.6195196799993932	2	2
116	someone	-0.37358357562351013	0.645642922322676	3	3
117	treatment	-0.43253211688721666	0.6673226425744747	4	4
118	could	-0.69516705174553	0.7565246909805408	10	10
119	needed	-0.7898828946948951	0.7852019190629456	3	4
120	impact	-0.7958811742250624	0.7869494477882956	2	3
121	risk	-0.8493476273687425	0.8021560568685355	1	2
122	required	-0.8493476273687425	0.8021560568685355	1	2
123	mistakenly	-0.8493476273687425	0.8021560568685355	1	2
124	life	-0.8493476273687425	0.8021560568685355	1	2
125	advanced	-1.1642204931734994	0.8778326663356284	0	1
126	needing	-1.1642204931734994	0.8778326663356284	0	1
127	including	-1.1642204931734994	0.8778326663356284	0	1
128	necessary	-1.1642204931734994	0.8778326663356284	0	1
129	even	-1.1642204931734994	0.8778326663356284	0	1
130	access	-1.1642204931734994	0.8778326663356284	0	1
131	still	-1.1642204931734994	0.8778326663356284	0	1
132	kind	-1.1642204931734994	0.8778326663356284	0	1
133	likely	-1.1642204931734994	0.8778326663356284	0	1
134	miss	-1.1642204931734994	0.8778326663356284	0	1
135	mistaken	-1.1642204931734994	0.8778326663356284	0	1
136	correct	-1.1642204931734994	0.8778326663356284	0	1
137	result	-1.1642204931734994	0.8778326663356284	0	1
138	best	-1.1642204931734994	0.8778326663356284	0	1
139	able	-1.1642204931734994	0.8778326663356284	0	1
140	admitted	-1.1642204931734994	0.8778326663356284	0	1
141	give	-1.1642204931734994	0.8778326663356284	0	1
142	floor	-1.1642204931734994	0.8778326663356284	0	1
143	deteriorate	-1.1642204931734994	0.8778326663356284	0	1
144	highly	-1.1642204931734994	0.8778326663356284	0	1
145	low	-1.1642204931734994	0.8778326663356284	0	1
146	quickly	-1.1642204931734994	0.8778326663356284	0	1
147	cost	-1.1642204931734994	0.8778326663356284	0	1
148	permanent	-1.1642204931734994	0.8778326663356284	0	1
149	intensive	-1.1642204931734994	0.8778326663356284	0	1
150	critical	-1.1642204931734994	0.8778326663356284	0	1
151	appropriately	-1.1642204931734994	0.8778326663356284	0	1
152	deny	-1.1642204931734994	0.8778326663356284	0	1
153	level	-1.1642204931734994	0.8778326663356284	0	1
154	assume	-1.1642204931734994	0.8778326663356284	0	1
155	missing	-1.1642204931734994	0.8778326663356284	0	1
156	great	-1.1642204931734994	0.8778326663356284	0	1
157	become	-1.1642204931734994	0.8778326663356284	0	1
158	adequate	-1.1642204931734994	0.8778326663356284	0	1
159	major	-1.1642204931734994	0.8778326663356284	0	1
160	inappropriately	-1.1642204931734994	0.8778326663356284	0	1
161	respond	-1.1642204931734994	0.8778326663356284	0	1
162	triaged	-1.1642204931734994	0.8778326663356284	0	1
163	easily	-1.1642204931734994	0.8778326663356284	0	1
164	getting	-1.1642204931734994	0.8778326663356284	0	1
165	neccessary	-1.1642204931734994	0.8778326663356284	0	1
166	greatly	-1.1642204931734994	0.8778326663356284	0	1
167	chance	-1.1642204931734994	0.8778326663356284	0	1
