	word	zstat	pvalue	f1_count	f2_count
0	icu support	2.1432760166117433	0.01604547072929913	13	7
1	individual patient	2.055745667339944	0.01990351878862926	3	0
2	care need	2.055745667339944	0.01990351878862926	3	0
3	mean someone	2.055745667339944	0.01990351878862926	3	0
4	getting care	1.6778115288100053	0.04669194899353772	2	0
5	could financial	1.6778115288100053	0.04669194899353772	2	0
6	available need	1.6778115288100053	0.04669194899353772	2	0
7	admitted icu	1.6778115288100053	0.04669194899353772	2	0
8	intensive care	1.6778115288100053	0.04669194899353772	2	0
9	directly affect	1.6778115288100053	0.04669194899353772	2	0
10	impact individual	1.6778115288100053	0.04669194899353772	2	0
11	someone life	1.6778115288100053	0.04669194899353772	2	0
12	taking icu	1.6778115288100053	0.04669194899353772	2	0
13	going hurt	1.6778115288100053	0.04669194899353772	2	0
14	need get	1.6778115288100053	0.04669194899353772	2	0
15	need pay	1.6778115288100053	0.04669194899353772	2	0
16	someone could	1.6778115288100053	0.04669194899353772	2	0
17	need mean	1.6778115288100053	0.04669194899353772	2	0
18	put icu	1.6778115288100053	0.04669194899353772	2	0
