	word	zstat	pvalue	f1_count	f2_count	f1_prop	f2_prop
0	could	4.704650036397561	1.2715089690391192e-06	32	13	0.06926406926406926	0.01706036745406824
1	death	2.860965268776543	0.002111766590054556	11	4	0.023809523809523808	0.005249343832020997
2	die	2.813125543454299	0.002453124596511982	12	5	0.025974025974025976	0.006561679790026247
3	get	2.575316081964917	0.005007425959265031	11	5	0.023809523809523808	0.006561679790026247
4	help	2.572748224290671	0.005044728800274349	4	0	0.008658008658008658	0.0
5	need	2.536487435520309	0.005598538033206728	17	11	0.0367965367965368	0.014435695538057743
6	receive	2.3092896836978873	0.010463755869090319	5	1	0.010822510822510822	0.0013123359580052493
7	required	2.3092896836978873	0.010463755869090319	5	1	0.010822510822510822	0.0013123359580052493
8	miss	2.227152739226856	0.012968533740518585	3	0	0.006493506493506494	0.0
9	icu	2.1680934021975444	0.015075790372854597	23	20	0.049783549783549784	0.026246719160104987
10	needed	2.0604210990368244	0.019679150782815867	9	5	0.01948051948051948	0.006561679790026247
11	best	1.8177183927011316	0.03455359255064865	2	0	0.004329004329004329	0.0
12	give	1.8177183927011316	0.03455359255064865	2	0	0.004329004329004329	0.0
13	including	1.8177183927011316	0.03455359255064865	2	0	0.004329004329004329	0.0
14	lifethreatening	1.8177183927011316	0.03455359255064865	2	0	0.004329004329004329	0.0
15	missing	1.8177183927011316	0.03455359255064865	2	0	0.004329004329004329	0.0
16	rather	1.8177183927011316	0.03455359255064865	2	0	0.004329004329004329	0.0
17	recovery	1.8177183927011316	0.03455359255064865	2	0	0.004329004329004329	0.0
18	sent	1.8177183927011316	0.03455359255064865	2	0	0.004329004329004329	0.0
19	wrong	1.8177183927011316	0.03455359255064865	2	0	0.004329004329004329	0.0
20	health	1.796505756884611	0.036207058982197025	6	3	0.012987012987012988	0.003937007874015748
21	treatment	1.796505756884611	0.036207058982197025	6	3	0.012987012987012988	0.003937007874015748
22	actually	1.539597362567646	0.06182926438617747	3	1	0.006493506493506494	0.0013123359580052493
23	receiving	1.539597362567646	0.06182926438617747	3	1	0.006493506493506494	0.0013123359580052493
24	risk	1.539597362567646	0.06182926438617747	3	1	0.006493506493506494	0.0013123359580052493
25	getting	1.465033240195434	0.071455924514859	4	2	0.008658008658008658	0.0026246719160104987
26	result	1.4577733125163497	0.0724515183108435	6	4	0.012987012987012988	0.005249343832020997
27	admission	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
28	advanced	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
29	algorithmdevice	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
30	amount	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
31	andor	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
32	appropriately	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
33	assistance	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
34	assume	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
35	avoidable	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
36	bad	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
37	become	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
38	behind	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
39	besides	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
40	better	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
41	catastrophic	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
42	certain	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
43	condition	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
44	critical	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
45	decide	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
46	denies	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
47	deny	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
48	deteriorate	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
49	detrimental	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
50	develop	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
51	difference	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
52	disability	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
53	ease	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
54	easily	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
55	either	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
56	expertise	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
57	fact	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
58	fatal	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
59	fear	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
60	fully	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
61	grave	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
62	great	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
63	greatly	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
64	heshe	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
65	impactful	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
66	inappropriately	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
67	intensive	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
68	inverse	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
69	kind	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
70	lack	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
71	learning	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
72	lifesaving	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
73	live	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
74	longer	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
75	low	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
76	major	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
77	manner	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
78	matter	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
79	neccessary	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
80	obvious	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
81	overlooked	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
82	permanent	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
83	presumably	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
84	provided	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
85	quickly	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
86	real	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
87	reasoning	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
88	requires	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
89	respond	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
90	responsible	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
91	reviewed	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
92	right	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
93	say	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
94	service	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
95	severely	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
96	shown	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
97	since	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
98	situation	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
99	standpoint	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
100	team	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
101	tension	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
102	threatening	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
103	thus	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
104	timely	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
105	triaged	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
106	untreated	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
107	worse	1.2847954155650885	0.09943189240528255	1	0	0.0021645021645021645	0.0
108	life	1.2531500764062544	0.10507554732042756	8	7	0.017316017316017316	0.009186351706036745
109	without	1.0617663217017899	0.1441708912204025	4	3	0.008658008658008658	0.003937007874015748
110	admitted	1.034661508774681	0.15041350889725918	2	1	0.004329004329004329	0.0013123359580052493
111	end	1.034661508774681	0.15041350889725918	2	1	0.004329004329004329	0.0013123359580052493
112	face	1.034661508774681	0.15041350889725918	2	1	0.004329004329004329	0.0013123359580052493
113	level	1.034661508774681	0.15041350889725918	2	1	0.004329004329004329	0.0013123359580052493
114	mistaken	1.034661508774681	0.15041350889725918	2	1	0.004329004329004329	0.0013123359580052493
115	prediction	1.034661508774681	0.15041350889725918	2	1	0.004329004329004329	0.0013123359580052493
